id,on_plate,best_cell_iou,union_cell_iou,cells_spanned,blank_plate,best_cell,in_fire_zone,area_ground_m2,cell_class
4487,True,0.22558157162066425,0.22558157162066425,1.0,False,3903.0,False,114.23579204887474,loose_placement
4488,True,0.13585511363703454,0.13585511363703454,1.0,False,6951.0,False,96.54337368392872,loose_placement
4489,True,0.41452118277353306,0.41452118277353306,1.0,False,5404.0,False,113.23079124292852,loose_placement
4492,True,0.0,0.0,0.0,False,,False,151.07321881231286,loose_placement
4493,True,0.022476873529980193,0.0,0.0,False,1953.0,False,117.3575339268735,loose_placement
4494,True,0.1481357143030703,0.4799962360422733,5.0,False,3128.0,False,630.0337028974172,loose_placement
4497,True,0.06582150918802016,0.0,0.0,False,3407.0,False,113.99874407336614,loose_placement
4498,True,0.15244759594276824,0.0,0.0,False,3302.0,True,62.16064387850804,loose_placement
4499,True,0.26222875220005615,0.40919852446441785,2.0,False,1879.0,False,155.94432082661407,loose_placement
4502,True,0.3887836134108892,0.3612825039822404,2.0,False,5607.0,True,70.41364500633865,loose_placement
4503,True,0.392482221566642,0.46292485871794226,2.0,False,7657.0,True,115.1784065595956,loose_placement
4527,False,,,,,,,,off_plate
4528,True,0.40943784594559623,0.5369858881825712,2.0,False,7216.0,True,395.1623910704954,traced_merged_cells
4529,False,,,,,,,,off_plate
4530,False,,,,,,,,off_plate
4531,True,0.0,0.0,0.0,False,,False,54.11484669692804,loose_placement
4532,True,0.32118608105197854,0.38818317916311673,2.0,False,4050.0,False,443.12547944398233,loose_placement
4534,True,0.36485442415815744,0.4494394389021734,3.0,False,901.0,True,223.0325006189834,loose_placement
4536,True,0.376347772626103,0.376347772626103,1.0,False,5527.0,False,105.40746703268228,loose_placement
4539,True,0.0,0.0,0.0,False,,False,159.1496915604958,loose_placement
4540,True,0.0,0.0,0.0,False,,False,230.6521313322966,loose_placement
4542,True,0.11828654751516127,0.0,0.0,False,1114.0,False,88.75797571235276,loose_placement
4543,True,0.40238415211346173,0.39608777940634987,3.0,False,5870.0,False,111.75825052921266,loose_placement
4544,True,0.2587751264576607,0.28172902169227093,2.0,False,3931.0,False,107.71605225015597,loose_placement
4545,True,0.4031299489709905,0.4031299489709905,1.0,False,6951.0,False,75.97032376385354,loose_placement
4546,True,0.18711526252561522,0.0,0.0,False,5404.0,False,67.24520279132041,loose_placement
4548,True,0.0,0.0,0.0,True,,False,84.40108631283377,blank_plate
4550,True,0.0,0.0,0.0,False,,False,182.41829392665915,loose_placement
4551,True,0.0,0.0,0.0,True,,False,115.57353695688188,blank_plate
4553,True,0.18977113898238082,0.2874207179322023,2.0,False,863.0,False,165.3363483122299,loose_placement
4554,True,0.04029183063515734,0.0,0.0,False,3407.0,False,69.86718759981605,loose_placement
4555,True,0.31499016219091114,0.3394371222927763,2.0,False,3287.0,True,51.52235373998827,loose_placement
4556,True,0.20689698503317838,0.20689698503317838,1.0,False,1927.0,False,159.51728886137602,loose_placement
4559,True,0.2102489696587098,0.2102489696587098,1.0,False,5522.0,True,66.97912971187519,loose_placement
4560,True,0.5446297460647528,0.5446297460647528,1.0,False,7659.0,True,76.43457409968043,traced_single_cell
4584,False,,,,,,,,off_plate
4585,True,0.6332076559751939,0.6332076559751939,1.0,False,7226.0,True,106.39536694494267,traced_single_cell
4586,False,,,,,,,,off_plate
4588,True,0.412752701563751,0.412752701563751,1.0,False,2440.0,False,137.71840030046707,loose_placement
4589,True,0.0,0.0,0.0,False,,False,116.43284921004609,loose_placement
4591,True,0.31987743135586755,0.33399579187248235,4.0,False,923.0,True,167.25468722632286,loose_placement
4593,True,0.2458912026141743,0.2458912026141743,1.0,False,5465.0,False,128.07245983245284,loose_placement
4594,True,0.1947298113157407,0.23504596067689107,2.0,False,5842.0,True,116.80568637434925,loose_placement
4596,True,0.299134249215948,0.4120493509610594,2.0,False,2590.0,False,207.22423040878752,loose_placement
4597,True,0.0234144979895479,0.0,0.0,False,4346.0,False,118.6907053837644,loose_placement
4599,True,0.19325464572092355,0.2772122095676826,2.0,False,1190.0,False,260.73173420909103,loose_placement
4601,True,0.1910196687321869,0.2649034363347226,4.0,False,3611.0,False,438.36271882233115,loose_placement
4602,True,0.21021725883634962,0.32405310358515005,2.0,False,6985.0,False,80.37481030688565,loose_placement
4603,True,0.0,0.0,0.0,False,,False,66.24896286378825,loose_placement
4605,True,0.0,0.0,0.0,True,,False,72.11515780072473,blank_plate
4607,True,0.0,0.0,0.0,False,,False,120.12704427262899,loose_placement
4608,True,0.0,0.0,0.0,False,,False,103.86694910425558,loose_placement
4610,True,0.2127462083659292,0.2127462083659292,1.0,False,879.0,False,113.72355121652944,loose_placement
4611,True,0.07703139884514736,0.0,0.0,False,3407.0,False,127.43597663693875,loose_placement
4613,True,0.15884452600055474,0.23989141993039864,3.0,False,1927.0,False,150.9233220947441,loose_placement
4615,False,,,,,,,,off_plate
4616,True,0.23727269471222795,0.23727269471222795,1.0,False,5522.0,True,51.52396631521095,loose_placement
4617,True,0.4011368299918935,0.4011368299918935,1.0,False,7666.0,True,72.11723306083401,loose_placement
4642,True,0.5778587139014626,0.5778587139014626,1.0,False,7225.0,True,194.58426204598254,traced_single_cell
4643,False,,,,,,,,off_plate
4645,True,0.34653664063137457,0.34653664063137457,1.0,False,2474.0,False,57.00761096739898,loose_placement
4646,True,0.155271813240222,0.155271813240222,1.0,False,3888.0,False,114.13849179364506,loose_placement
4648,True,0.42996449011481913,0.39180322803065054,3.0,False,937.0,True,104.9375726065168,loose_placement
4650,True,0.22138139830056155,0.43619202377765165,4.0,False,5397.0,False,752.6447007692321,loose_placement
4651,True,0.18295731546092517,0.2093659039033381,3.0,False,5868.0,True,113.03403336577442,loose_placement
