id,on_plate,near3px,near6px,gain,median_offset_px,median_offset_m,p90_offset_px,osm_iou,osm_idx,area_m2_ground,qa_class
6449,True,0.4785202863961814,0.5668257756563246,-0.0536992840095466,4.242640495300293,0.9303874700772783,24.83948516845703,0.0,,467.1677945080999,weak_ink_support
6450,True,0.7542372881355932,0.827683615819209,-0.043785310734463234,0.0,0.0,7.071067810058594,0.0,,93.8288777043873,weak_ink_support
6451,True,0.5414746543778802,0.5944700460829493,0.1514976958525346,1.0,0.21929443965565734,16.970561981201172,0.033348355556098636,2434.0,109.08064565200847,aligned
6476,True,0.0,0.0,-0.10963455149501661,21.840330123901367,4.789462956415524,33.83784866333008,0.04864769673576916,2093.0,58.63121011760803,weak_ink_support
6477,True,0.5546719681908548,0.7236580516898609,0.010934393638170947,2.2360680103302,0.49035728135730183,15.0,0.0,,171.39822497308373,weak_ink_support
6480,True,0.5597269624573379,0.6382252559726962,0.05460750853242324,1.4142135381698608,0.31012916540640423,22.627416610717773,0.0,,47.86342263176758,weak_ink_support
6481,True,0.21019108280254778,0.37579617834394907,-0.02945859872611467,15.55634880065918,3.411420793328512,42.63801193237305,0.03069592399573991,3437.0,61.82358497884159,weak_ink_support
6482,True,0.6652267818574514,0.8315334773218143,0.04535637149028071,1.4142135381698608,0.31012916540640423,8.0,0.0,,131.30955539679195,weak_ink_support
6483,True,0.5910780669144982,0.7744733581164808,0.09417596034696407,2.0,0.4385888793113147,8.246211051940918,0.033305116252526516,1894.0,474.29435143703324,weak_ink_support
6484,True,0.2577903682719547,0.3286118980169972,-0.02124645892351279,13.892443656921387,3.0465356471923664,37.38936614990235,0.0200149305052574,2046.0,63.85243269566272,weak_ink_support
6485,True,0.7158878504672898,0.7364485981308411,0.21448598130841134,0.0,0.0,19.79899024963379,0.1974807846987936,2195.0,173.07104474162534,aligned
6488,True,0.6575682382133995,0.707196029776675,0.10235732009925558,0.0,0.0,17.69180679321289,0.027472437440870134,3494.0,116.02956722009336,aligned
6489,True,0.5195530726256983,0.7835195530726257,-0.15048882681564246,3.0,0.657883318966972,8.062257766723633,0.003995366293456819,3181.0,377.22960580710213,weak_ink_support
6490,True,0.42138364779874216,0.5576519916142557,-0.1205450733752621,4.242640495300293,0.9303874700772783,13.71786003112794,0.018374398407963215,2017.0,145.08333178772656,weak_ink_support
6491,True,0.386411889596603,0.43736730360934184,0.12791932059447986,9.848857879638672,2.159799769963568,27.073972702026367,0.04410190215573379,3328.0,138.84674300705717,weak_ink_support
6493,True,0.5693069306930693,0.6410891089108911,0.06559405940594054,2.0,0.4385888793113147,16.232528686523438,0.02048673514955613,3098.0,106.02712279195124,weak_ink_support
